id,s_id,stamp,time,amplitude
3328,3328,20230502185218,3833932,217
3329,3329,20230502185218,3835084,213
3330,3330,20230502185218,3836236,211
3331,3331,20230502185218,3837388,215
3332,3332,20230502185218,3838540,218
3333,3333,20230502185218,3839692,224
3334,3334,20230502185218,3840844,218
3335,3335,20230502185218,3841996,214
3336,3336,20230502185218,3843148,211
3337,3337,20230502185218,3844300,212
3338,3338,20230502185218,3845452,216
3339,3339,20230502185218,3846604,222
3340,3340,20230502185218,3847756,220
3341,3341,20230502185218,3848908,214
3342,3342,20230502185218,3850060,211
3343,3343,20230502185218,3851212,210
3344,3344,20230502185218,3852364,215
3345,3345,20230502185218,3853516,218
3346,3346,20230502185218,3854668,223
3347,3347,20230502185218,3855820,217
3348,3348,20230502185218,3856972,213
3349,3349,20230502185218,3858124,211
3350,3350,20230502185218,3859276,212
3351,3351,20230502185218,3860428,216
3352,3352,20230502185218,3861580,223
3353,3353,20230502185218,3862732,220
3354,3354,20230502185218,3863884,215
3355,3355,20230502185218,3865036,212
3356,3356,20230502185218,3866188,210
3357,3357,20230502185218,3867340,215
3358,3358,20230502185218,3868492,219
3359,3359,20230502185218,3869644,221
3360,3360,20230502185218,3870796,216
3361,3361,20230502185218,3871948,212
3362,3362,20230502185218,3873100,210
3363,3363,20230502185218,3874252,213
3364,3364,20230502185218,3875404,216
3365,3365,20230502185218,3876556,223
3366,3366,20230502185218,3877708,221
3367,3367,20230502185218,3878860,216
3368,3368,20230502185218,3880012,213
3369,3369,20230502185218,3881164,211
3370,3370,20230502185218,3882316,215
3371,3371,20230502185218,3883468,219
3372,3372,20230502185218,3884620,225
3373,3373,20230502185218,3885772,219
3374,3374,20230502185218,3886924,213
3375,3375,20230502185218,3888076,211
3376,3376,20230502185218,3889228,213
3377,3377,20230502185218,3890380,216
3378,3378,20230502185218,3891532,222
3379,3379,20230502185218,3892684,218
3380,3380,20230502185218,3893836,214
3381,3381,20230502185218,3894988,209
3382,3382,20230502185218,3896140,211
3383,3383,20230502185218,3897292,215
3384,3384,20230502185218,3898444,219
3385,3385,20230502185218,3899596,223
3386,3386,20230502185218,3900748,219
3387,3387,20230502185218,3901900,214
3388,3388,20230502185218,3903052,211
3389,3389,20230502185218,3904204,213
3390,3390,20230502185218,3905356,217
3391,3391,20230502185218,3906508,222
3392,3392,20230502185218,3907660,219
3393,3393,20230502185218,3908812,215
3394,3394,20230502185218,3909964,210
3395,3395,20230502185218,3911116,211
3396,3396,20230502185218,3912268,215
3397,3397,20230502185218,3913420,219
3398,3398,20230502185218,3914572,222
3399,3399,20230502185218,3915724,218
3400,3400,20230502185218,3916876,217
3401,3401,20230502185218,3918028,212
3402,3402,20230502185218,3919180,214
3403,3403,20230502185218,3920332,217
3404,3404,20230502185218,3921484,224
3405,3405,20230502185218,3922636,221
3406,3406,20230502185218,3923788,216
3407,3407,20230502185218,3924940,212
3408,3408,20230502185218,3926092,211
3409,3409,20230502185218,3927244,216
3410,3410,20230502185218,3928396,219
3411,3411,20230502185218,3929548,221
3412,3412,20230502185218,3930700,216
3413,3413,20230502185218,3931852,213
3414,3414,20230502185218,3933004,210
3415,3415,20230502185218,3934156,214
3416,3416,20230502185218,3935308,217
3417,3417,20230502185218,3936460,222
3418,3418,20230502185218,3937612,218
3419,3419,20230502185218,3938764,215
3420,3420,20230502185218,3939916,213
3421,3421,20230502185218,3941068,211
3422,3422,20230502185218,3942220,215
3423,3423,20230502185218,3943372,220
3424,3424,20230502185218,3944524,221
3425,3425,20230502185218,3945676,217
3426,3426,20230502185218,3946828,214
3427,3427,20230502185218,3947980,211
3428,3428,20230502185218,3949132,214
3429,3429,20230502185218,3950284,215
3430,3430,20230502185218,3951436,222
3431,3431,20230502185218,3952588,218
3432,3432,20230502185218,3953740,215
3433,3433,20230502185218,3954892,212
3434,3434,20230502185218,3956044,211
3435,3435,20230502185218,3957196,215
3436,3436,20230502185218,3958348,219
3437,3437,20230502185218,3959500,219
3438,3438,20230502185218,3960652,216
3439,3439,20230502185218,3961804,213
3440,3440,20230502185218,3962956,211
3441,3441,20230502185218,3964108,214
3442,3442,20230502185218,3965260,217
3443,3443,20230502185218,3966412,222
3444,3444,20230502185218,3967564,219
3445,3445,20230502185218,3968716,215
3446,3446,20230502185218,3969868,214
3447,3447,20230502185218,3971020,211
3448,3448,20230502185218,3972172,215
3449,3449,20230502185218,3973324,220
3450,3450,20230502185218,3974476,220
3451,3451,20230502185218,3975628,216
3452,3452,20230502185218,3976780,213
3453,3453,20230502185218,3977932,211
3454,3454,20230502185218,3979084,215
3455,3455,20230502185218,3980236,218
3456,3456,20230502185218,3981388,221
3457,3457,20230502185218,3982540,217
3458,3458,20230502185218,3983692,215
3459,3459,20230502185218,3984844,214
3460,3460,20230502185218,3985996,212
3461,3461,20230502185218,3987148,216
3462,3462,20230502185218,3988300,222
3463,3463,20230502185218,3989452,220
3464,3464,20230502185218,3990604,216
3465,3465,20230502185218,3991756,214
3466,3466,20230502185218,3992908,212
3467,3467,20230502185218,3994060,215
3468,3468,20230502185218,3995212,218
3469,3469,20230502185218,3996364,221
3470,3470,20230502185218,3997516,216
3471,3471,20230502185218,3998668,214
3472,3472,20230502185218,3999820,212
3473,3473,20230502185218,4000972,212
3474,3474,20230502185218,4002124,215
3475,3475,20230502185218,4003276,222
3476,3476,20230502185218,4004428,220
3477,3477,20230502185218,4005580,215
3478,3478,20230502185218,4006732,214
3479,3479,20230502185218,4007884,211
3480,3480,20230502185218,4009036,214
3481,3481,20230502185218,4010188,218
3482,3482,20230502185218,4011340,221
3483,3483,20230502185218,4012492,216
3484,3484,20230502185218,4013644,213
3485,3485,20230502185218,4014796,212
3486,3486,20230502185218,4015948,213
3487,3487,20230502185218,4017100,216
3488,3488,20230502185218,4018252,221
3489,3489,20230502185218,4019404,216
3490,3490,20230502185218,4020556,214
3491,3491,20230502185218,4021708,213
3492,3492,20230502185218,4022860,210
3493,3493,20230502185218,4024012,215
3494,3494,20230502185218,4025164,218
3495,3495,20230502185218,4026316,222
3496,3496,20230502185218,4027468,218
3497,3497,20230502185218,4028620,215
3498,3498,20230502185218,4029772,214
3499,3499,20230502185218,4030924,213
3500,3500,20230502185218,4032076,217
3501,3501,20230502185218,4033228,225
3502,3502,20230502185218,4034380,218
3503,3503,20230502185218,4035532,212
3504,3504,20230502185218,4036684,211
3505,3505,20230502185218,4037836,211
3506,3506,20230502185218,4038988,215
3507,3507,20230502185218,4040140,218
3508,3508,20230502185218,4041292,220
3509,3509,20230502185218,4042444,216
3510,3510,20230502185218,4043596,214
3511,3511,20230502185218,4044748,212
3512,3512,20230502185218,4045900,213
3513,3513,20230502185218,4047052,216
3514,3514,20230502185218,4048204,223
3515,3515,20230502185218,4049356,219
3516,3516,20230502185218,4050508,214
3517,3517,20230502185218,4051660,213
3518,3518,20230502185218,4052812,211
3519,3519,20230502185218,4053964,215
3520,3520,20230502185218,4055116,218
3521,3521,20230502185218,4056268,220
3522,3522,20230502185218,4057420,215
3523,3523,20230502185218,4058572,211
3524,3524,20230502185218,4059724,211
3525,3525,20230502185218,4060876,213
3526,3526,20230502185218,4062028,216
3527,3527,20230502185218,4063180,222
3528,3528,20230502185218,4064332,219
3529,3529,20230502185218,4065484,214
3530,3530,20230502185218,4066636,212
3531,3531,20230502185218,4067788,211
3532,3532,20230502185218,4068940,215
3533,3533,20230502185218,4070092,220
3534,3534,20230502185218,4071244,222
3535,3535,20230502185218,4072396,217
3536,3536,20230502185218,4073548,214
3537,3537,20230502185218,4074700,212
3538,3538,20230502185218,4075852,211
3539,3539,20230502185218,4077004,216
3540,3540,20230502185218,4078156,221
3541,3541,20230502185218,4079308,214
3542,3542,20230502185218,4080460,211
3543,3543,20230502185218,4081612,210
3544,3544,20230502185218,4082764,210
3545,3545,20230502185218,4083916,215
3546,3546,20230502185218,4085068,219
3547,3547,20230502185218,4086220,220
3548,3548,20230502185218,4087372,215
3549,3549,20230502185218,4088524,212
3550,3550,20230502185218,4089676,210
3551,3551,20230502185218,4090828,213
3552,3552,20230502185218,4091980,217
3553,3553,20230502185218,4093132,222
3554,3554,20230502185218,4094284,218
3555,3555,20230502185218,4095436,214
3556,3556,20230502185218,4096588,211
3557,3557,20230502185218,4097740,211
3558,3558,20230502185218,4098892,215
3559,3559,20230502185218,4100044,220
3560,3560,20230502185218,4101196,221
3561,3561,20230502185218,4102348,216
3562,3562,20230502185218,4103500,212
3563,3563,20230502185218,4104652,210
3564,3564,20230502185218,4105804,214
3565,3565,20230502185218,4106956,216
3566,3566,20230502185218,4108108,223
3567,3567,20230502185218,4109260,217
3568,3568,20230502185218,4110412,214
3569,3569,20230502185218,4111564,213
3570,3570,20230502185218,4112716,211
3571,3571,20230502185218,4113868,215
3572,3572,20230502185218,4115020,221
3573,3573,20230502185218,4116172,220
3574,3574,20230502185218,4117324,216
3575,3575,20230502185219,4118476,211
3576,3576,20230502185219,4119628,210
3577,3577,20230502185219,4120780,214
3578,3578,20230502185219,4121932,217
3579,3579,20230502185219,4123084,221
3580,3580,20230502185219,4124236,215
3581,3581,20230502185219,4125388,210
3582,3582,20230502185219,4126540,208
3583,3583,20230502185219,4127692,211
3584,3584,20230502185219,4128844,216
3585,3585,20230502185219,4129996,219
3586,3586,20230502185219,4131148,218
3587,3587,20230502185219,4132300,214
3588,3588,20230502185219,4133452,211
3589,3589,20230502185219,4134604,211
3590,3590,20230502185219,4135756,215
3591,3591,20230502185219,4136908,215
3592,3592,20230502185219,4138060,225
3593,3593,20230502185219,4139212,220
3594,3594,20230502185219,4140364,215
3595,3595,20230502185219,4141516,213
3596,3596,20230502185219,4142668,212
3597,3597,20230502185219,4143820,215
3598,3598,20230502185219,4144972,221
3599,3599,20230502185219,4146124,219
3600,3600,20230502185219,4147276,214
3601,3601,20230502185219,4148428,211
3602,3602,20230502185219,4149580,210
3603,3603,20230502185219,4150732,214
3604,3604,20230502185219,4151884,218
3605,3605,20230502185219,4153036,223
3606,3606,20230502185219,4154188,217
3607,3607,20230502185219,4155340,215
3608,3608,20230502185219,4156492,227
3609,3609,20230502185219,4157644,213
3610,3610,20230502185219,4158796,218
3611,3611,20230502185219,4159948,246
3612,3612,20230502185219,4161100,250
3613,3613,20230502185219,4162252,214
3614,3614,20230502185219,4163404,191
3615,3615,20230502185219,4164556,203
3616,3616,20230502185219,4165708,213
3617,3617,20230502185219,4166860,217
3618,3618,20230502185219,4168012,194
3619,3619,20230502185219,4169164,181
3620,3620,20230502185219,4170316,174
3621,3621,20230502185219,4171468,180
3622,3622,20230502185219,4172620,212
3623,3623,20230502185219,4173772,216
3624,3624,20230502185219,4174924,228
3625,3625,20230502185219,4176076,232
3626,3626,20230502185219,4177228,230
3627,3627,20230502185219,4178380,232
3628,3628,20230502185219,4179532,217
3629,3629,20230502185219,4180684,217
3630,3630,20230502185219,4181836,220
3631,3631,20230502185219,4182988,244
3632,3632,20230502185219,4184140,237
3633,3633,20230502185219,4185292,229
3634,3634,20230502185219,4186444,221
3635,3635,20230502185219,4187596,213
3636,3636,20230502185219,4188748,216
3637,3637,20230502185219,4189900,231
3638,3638,20230502185219,4191052,214
3639,3639,20230502185219,4192204,209
3640,3640,20230502185219,4193356,205
3641,3641,20230502185219,4194508,210
3642,3642,20230502185219,4195660,214
3643,3643,20230502185219,4196812,219
3644,3644,20230502185219,4197964,225
3645,3645,20230502185219,4199116,223
3646,3646,20230502185219,4200268,221
3647,3647,20230502185219,4201420,217
3648,3648,20230502185219,4202572,213
3649,3649,20230502185219,4203724,216
3650,3650,20230502185219,4204876,217
3651,3651,20230502185219,4206028,210
3652,3652,20230502185219,4207180,203
3653,3653,20230502185219,4208332,198
3654,3654,20230502185219,4209484,208
3655,3655,20230502185219,4210636,215
3656,3656,20230502185219,4211788,218
3657,3657,20230502185219,4212940,219
3658,3658,20230502185219,4214092,219
3659,3659,20230502185219,4215244,219
3660,3660,20230502185219,4216396,217
3661,3661,20230502185219,4217548,214
3662,3662,20230502185219,4218700,217
3663,3663,20230502185219,4219852,229
3664,3664,20230502185219,4221004,225
3665,3665,20230502185219,4222156,217
3666,3666,20230502185219,4223308,211
3667,3667,20230502185219,4224460,211
3668,3668,20230502185219,4225612,215
3669,3669,20230502185219,4226764,218
3670,3670,20230502185219,4227916,216
3671,3671,20230502185219,4229068,211
3672,3672,20230502185219,4230220,210
3673,3673,20230502185219,4231372,209
3674,3674,20230502185219,4232524,212
3675,3675,20230502185219,4233676,217
3676,3676,20230502185219,4234828,224
3677,3677,20230502185219,4235980,220
3678,3678,20230502185219,4237132,219
3679,3679,20230502185219,4238284,216
3680,3680,20230502185219,4239436,211
3681,3681,20230502185219,4240588,215
3682,3682,20230502185219,4241740,220
3683,3683,20230502185219,4242892,221
3684,3684,20230502185219,4244044,215
3685,3685,20230502185219,4245196,210
3686,3686,20230502185219,4246348,207
3687,3687,20230502185219,4247500,213
3688,3688,20230502185219,4248652,217
3689,3689,20230502185219,4249804,221
3690,3690,20230502185219,4250956,218
3691,3691,20230502185219,4252108,217
3692,3692,20230502185219,4253260,215
3693,3693,20230502185219,4254412,212
3694,3694,20230502185219,4255564,216
3695,3695,20230502185219,4256716,222
3696,3696,20230502185219,4257868,225
3697,3697,20230502185219,4259020,219
3698,3698,20230502185219,4260172,215
3699,3699,20230502185219,4261324,211
3700,3700,20230502185219,4262476,214
3701,3701,20230502185219,4263628,217
3702,3702,20230502185219,4264780,220
3703,3703,20230502185219,4265932,216
3704,3704,20230502185219,4267084,212
3705,3705,20230502185219,4268236,209
3706,3706,20230502185219,4269388,211
3707,3707,20230502185219,4270540,215
3708,3708,20230502185219,4271692,219
3709,3709,20230502185219,4272844,219
3710,3710,20230502185219,4273996,214
3711,3711,20230502185219,4275148,211
3712,3712,20230502185219,4276300,210
3713,3713,20230502185219,4277452,215
3714,3714,20230502185219,4278604,218
3715,3715,20230502185219,4279756,222
3716,3716,20230502185219,4280908,218
3717,3717,20230502185219,4282060,215
3718,3718,20230502185219,4283212,213
3719,3719,20230502185219,4284364,213
3720,3720,20230502185219,4285516,217
3721,3721,20230502185219,4286668,223
3722,3722,20230502185219,4287820,225
3723,3723,20230502185219,4288972,221
3724,3724,20230502185219,4290124,218
3725,3725,20230502185219,4291276,213
3726,3726,20230502185219,4292428,215
3727,3727,20230502185219,4293580,217
3728,3728,20230502185219,4294732,225
3729,3729,20230502185219,4295884,220
3730,3730,20230502185219,4297036,215
3731,3731,20230502185219,4298188,213
3732,3732,20230502185219,4299340,212
3733,3733,20230502185219,4300492,216
3734,3734,20230502185219,4301644,219
3735,3735,20230502185219,4302796,218
3736,3736,20230502185219,4303948,214
3737,3737,20230502185219,4305100,211
3738,3738,20230502185219,4306252,211
3739,3739,20230502185219,4307404,215
3740,3740,20230502185219,4308556,218
3741,3741,20230502185219,4309708,221
3742,3742,20230502185219,4310860,216
3743,3743,20230502185219,4312012,213
3744,3744,20230502185219,4313164,210
3745,3745,20230502185219,4314316,212
3746,3746,20230502185219,4315468,216
3747,3747,20230502185219,4316620,220
3748,3748,20230502185219,4317772,218
3749,3749,20230502185219,4318924,215
3750,3750,20230502185219,4320076,214
3751,3751,20230502185219,4321228,212
3752,3752,20230502185219,4322380,215
3753,3753,20230502185219,4323532,219
3754,3754,20230502185219,4324684,224
3755,3755,20230502185219,4325836,220
3756,3756,20230502185219,4326988,218
3757,3757,20230502185219,4328140,217
3758,3758,20230502185219,4329292,211
3759,3759,20230502185219,4330444,217
3760,3760,20230502185219,4331596,224
3761,3761,20230502185219,4332748,221
3762,3762,20230502185219,4333900,217
3763,3763,20230502185219,4335052,213
3764,3764,20230502185219,4336204,211
3765,3765,20230502185219,4337356,215
3766,3766,20230502185219,4338508,218
3767,3767,20230502185219,4339660,218
3768,3768,20230502185219,4340812,213
